source,target
W1966594076,W2009715694
W3209349068,W2962926949
W2337050621,W4301056702
W1989588294,W1989588294
W3196864234,W2155040773
W4220726088,W1623321552
W4220726088,W2031913709
W4220726088,W2085852284
W4220726088,W38665013
W2033036664,W2025078390
W2018976032,W2051708115
W2018976032,W2901916106
W1969684961,W2046413357
W1969684961,W2089469883
W1969684961,W652143943
W2593518744,W2023590378
W3034141866,W2033809549
W3034141866,W2094626534
W3034141866,W2569270424
W3034141866,W2793541151
W2015224432,W2034116476
W2015224432,W2114741417
W2015224432,W2171590059
W2555246932,W2036488977
W2531386633,W2123628956
W2071733686,W1533465628
W3130712171,W1983094666
W3130712171,W2774272944
W2103870621,W2155249846
W2578380037,W2184477338
W3088188005,W4361793227
W4367836181,W2775074236
W4367836181,W3003211257
W3110847063,W1864452913
W2756799298,W2101752977
W3034832666,W2114671822
W2181963199,W2053654129
W2181963199,W2072313558
W2147563771,W2096298025
W2517507511,W20155774
W2517507511,W2074746778
W2517507511,W2319108135
W2622642311,W2159918533
W2622642311,W2289376789
W2036756978,W2042910946
W2129543166,W2026979336
W2129543166,W595545223
W2886330083,W2499402655
W833859571,W2034116476
W833859571,W2113024750
W833859571,W2136979678
W3091326765,W2772667381
W3164787440,W2596319441
W4210429093,W2064763488
W2052187577,W2097555559
W2339900500,W2023439471
W1585021698,W1514053815
W1585021698,W2056668314
W1585021698,W2076460576
W1585021698,W2111338882
W1585021698,W2146229468
W1585021698,W2168937871
W2806434441,W1967726587
W2291774470,W4256416595
W3139136145,W2517870257
W4210916686,W2012246534
W4210916686,W2055419786
W4210916686,W2886664305
W4210916686,W2947739583
W4295678294,W2063166867
W4295678294,W4243863518
W4295678294,W4388169616
W2489166069,W1985863393
W2489166069,W2014075607
W2503061934,W2143555241
W2051916758,W2085189351
W3163457928,W2086364922
W3163457928,W3122479739
W1974601644,W2097555559
W116489665,W2572760955
W2135938381,W2121253907
W2320316834,W2009212236
W2320316834,W2157785547
W4382794634,W2589068782
W4382794634,W2996604845
W4382794634,W4249665913
W2799370285,W2028361475
W2184477338,W2103826317
W2025821134,W2088298681
W2025821134,W2174462269
W2317401615,W2324065816
W3048556570,W1988199950
W2109720761,W2016949203
W2109720761,W66101261
W1865684397,W1988193136
W3125333965,W2027839562
W3125333965,W2062457378
W2598186412,W624670820
W2168706275,W1653828951
W2168706275,W2062541447
W2033850764,W2223434710
W162573774,W1985133534
W162573774,W2014365403
W2979714252,W2009387052
W2966761690,W2006270586
W2966761690,W2009641487
W2966761690,W2121693806
W2966761690,W2313246898
W2966761690,W2483351561
W2966761690,W656151715
W3165137346,W1513724420
W3165137346,W2127841366
W3165137346,W2609210487
W4284988386,W2756029596
W2557380753,W1992185368
W2557380753,W2045633383
W2557380753,W2107454622
W2557380753,W2318966160
W2023798594,W652782856
W4220945804,W4211178186
W4220945804,W4245800668
W4312205578,W3169734183
W4312205578,W3190159563
W4312205578,W4226376477
W1976855655,W1985895638
W2521297575,W2084020942
W2521297575,W2134234483
W3193537266,W599966701
W3173166965,W1514053815
W3173166965,W2460949366
W3173166965,W2746373786
W3173166965,W2911795819
W3173166965,W2990664694
W40612350,W1865684397
W40612350,W2024343388
W4291617540,W613058007
W4291617540,W643629133
W1552112371,W2056058873
W4205510810,W2120512632
W4282834442,W3029306791
W4282834442,W3128046407
W4282834442,W4205657027
W1555221234,W592997928
W2763648271,W1963494921
W2763648271,W2115651321
W2763648271,W2137299080
W3210438826,W1976725022
W3210438826,W1991512260
W3210438826,W4301056702
W3045156142,W1543439394
W3045156142,W2025915700
W2165360403,W1983841722
W3136888664,W1513724420
W3136888664,W1988413537
W3136888664,W2018070689
W3136888664,W2044790119
W3136888664,W2176819874
W3136888664,W2462680527
W2044713863,W1580226694
W2044713863,W1980447199
W2044713863,W2060267105
W2497035919,W2042820364
W2497035919,W2094212739
W2497035919,W2911509266
W2791443373,W1981331729
W2784601922,W1986484787
W2784601922,W2037288620
W3114923243,W2464032018
W2975862058,W1912857563
W2975862058,W2100800098
W2975862058,W2140013984
W2975862058,W2441474348
W2752003030,W2025765984
W2123341823,W3124699152
W2963952800,W1602686557
W1424031951,W2083251311
W1424031951,W2133894706
W2563095507,W2334007772
W813953650,W2080174715
W813953650,W98285636
W2496344248,W2018017956
W2496344248,W2034116476
W2496344248,W2113024750
W3003211257,W2013493887
W3003211257,W2609210487
W3003211257,W2917136241
W4225397920,W2900814804
W4225397920,W2912909337
W4225397920,W3047303001
W4327927873,W1533465628
W2314908443,W1994499213
W2314908443,W231549802
W2967612230,W2106207705
W2967612230,W2114741417
W2967612230,W2169540556
W2967612230,W4236279729
W2024460387,W2006423321
W2024460387,W2030498406
W2024460387,W2034116476
W2024460387,W2114741417
W2024460387,W2171590059
W2024460387,W2180487467
W2940761189,W2766823026
W2139785196,W2058452039
W2139785196,W2150481629
W3013597411,W2045854005
W3013597411,W2554356469
W3122942324,W2072530058
W4383737550,W2773747019
W2185023466,W2083714133
W2019629891,W1514647964
W2019629891,W2125530350
W2019629891,W2126854284
W4309848457,W2069692204
W4309848457,W3157347494
W2023760956,W2071752552
W2896784358,W2123628956
W3125640118,W2151187777
W3125640118,W589955782
W3018668976,W1549180343
W3018668976,W1980447199
W3018668976,W2271117626
W3214451308,W2010846425
W3214451308,W2071139041
W3214451308,W2461136757
W1975553442,W596252951
W2007897357,W1521137208
W2007897357,W2076121388
W2007897357,W2418727270
W3129194225,W3012276086
W3032288330,W1512055951
W3032288330,W1960991990
W3032288330,W2050286433
W3032288330,W2139670621
W3045964928,W2212677094
W1997391069,W641331896
W4280499638,W1514053815
W4280499638,W1995009678
W4280499638,W2156745796
W4280499638,W2746373786
W4280499638,W2775062639
W3163965266,W2029371796
W3163965266,W2148241644
W3163965266,W235149501
W4361284235,W4361284235
W2765920792,W1963872171
W2287982211,W2036436588
W2287982211,W2065466656
W2287982211,W2184477338
W2811013527,W1973313198
W2482013705,W1534207427
W2482013705,W2050487970
W3172669235,W1950302926
W3172669235,W2113280680
W3172669235,W2307774651
W3172669235,W2616180753
W3172669235,W65788499
W2028771321,W2158534495
W2904635619,W1995231637
W3088723707,W3105275570
W3170782306,W2055692350
W2108332680,W2189126294
W2074131555,W2911509266
W3120020883,W2074178615
W3120020883,W93556995
W3135159163,W1513724420
W3135159163,W2092370014
W3135159163,W2211978508
W3135159163,W2345936886
W3135159163,W3018927759
W3157569701,W1533465628
W3157569701,W2029460150
W3157569701,W3110847063
W3007112514,W2039697626
W3007112514,W2158125909
W3007112514,W2398816540
W3130256481,W1555719157
W3217683381,W2039986157
W3217683381,W2117616433
W3217683381,W2291877868
W3217683381,W2765694609
W3217683381,W386402096
W2021465713,W1987735032
W2081683423,W2145152845
W2081683423,W3121298050
W2996903493,W2024341641
W2996903493,W2100772857
W3216070615,W2124614362
W3216070615,W2328442316
W3216070615,W3177816388
W2201401510,W2117421761
W4311285808,W1985112056
W4311285808,W3038103753
W4311285808,W3116694819
W4311285808,W3123840888
W2809670961,W1912608078
W2809670961,W1968686134
W2809670961,W2059369463
W2809670961,W2089145350
W2809670961,W2097555559
W2809670961,W2142482270
W2809670961,W2219065972
W2244686617,W2004860214
W2244686617,W2038656148
W1982731373,W2409797483
W4223428641,W2015531123
W4223428641,W2139822853
W4223428641,W2157516032
W4223428641,W2469371241
W4206934482,W1581839061
W4206934482,W2618692892
W4206934482,W2736417330
W4206934482,W3171766330
W4226117310,W2910035521
W4226117310,W3023409497
W4226117310,W3092624034
W4226117310,W3135159163
W4226117310,W4226117310
W1984161012,W115964105
W1984161012,W1865684397
W1984161012,W2045411350
W2525449684,W2027633411
W2525449684,W592077049
W2799585942,W4205980846
W1994683725,W2013493887
W3122115235,W2113639754
W3122115235,W2398816540
W3122115235,W2733905753
W3122115235,W2756004059
W3122115235,W4211096072
W1493902523,W2020294618
W1493902523,W2132752576
W1493902523,W2153299869
W2914487767,W2806960252
W2963753022,W1964898973
W2963753022,W2076460576
W2963753022,W2121316051
W3198577388,W2023608345
W3198577388,W2103411649
W3198577388,W2151104051
W3198577388,W3008769075
W4293768938,W1965427553
W4293768938,W2104678676
W4293768938,W4293768938
W2104769190,W2165321274
W3158490983,W2998661615
W4385660158,W3122875668
W4385660158,W3132264034
W4385660158,W3158193595
W4385660158,W3158276912
W4280548992,W2346031035
W4280548992,W2438395401
W4280548992,W2763493676
W4296177668,W2922908846
W3011276701,W2896784358
W2022154012,W2039986157
W2022154012,W2057129131
W3141863353,W2925118000
W2077481253,W2090977077
W3113997703,W2235609454
W3113997703,W2526091046
W3113997703,W2550267280
W2736416616,W2035244368
W2736416616,W2070987419
W4200244425,W1964569310
W4200244425,W1995825130
W4200244425,W2058452039
W4200244425,W2120720743
W4200244425,W2921966670
W3041635912,W3122559526
W3183468468,W2041616092
W3183468468,W2042310344
W2042432619,W1922219468
W2042432619,W2411226642
W2188888305,W2125174391
W2793854891,W1968686134
W2793854891,W1983650428
W2793854891,W2040837466
W2793854891,W2087751356
W2793854891,W2104362001
W2793854891,W2121316051
W2325313242,W2058285478
W2325313242,W2302700800
W4384558707,W2159785630
W2322082581,W2004695509
W2322082581,W3023482964
W4327944337,W4238606936
W2964208457,W2135913495
W2964208457,W2915208134
W2489937113,W2345924381
W2489937113,W339441007
W2489937113,W4299907004
W3019422842,W2755043596
W3019422842,W3019422842
W4386706455,W2118952594
W4386706455,W2884310572
W424081441,W2022662662
W424081441,W2165842845
W4302287909,W4221047935
W3134439842,W2036670143
W3134439842,W2122348180
W2036516161,W1971700603
W2036516161,W2014282177
W2036516161,W4299907004
W3114376142,W1539368010
W3114376142,W2064680768
W2770166488,W4301056702
W2770166488,W592979540
W2770166488,W627585368
W3038489224,W1079824525
W3038489224,W2051010686
W3038489224,W2135312796
W3038489224,W2504636767
W3038489224,W2968961068
W4304690516,W2062457378
W4205281228,W4205281228
W1964508234,W1975592805
W1964508234,W1987344621
W1964508234,W2046673323
W1964508234,W2113306247
W2082009172,W1599404570
W3201914743,W97295436
W2996844385,W2465333220
W2996844385,W2494953343
W2346351758,W1977318198
W2346351758,W2487012889
W2973941714,W2113358259
W2973941714,W2119373624
W2973941714,W2467638898
W2973941714,W3122014076
W2973941714,W3123335314
W2973941714,W363311171
W4317830392,W4281678195
W2046225289,W1604054426
W2046225289,W2095919063
W2046225289,W2114127207
W3104631733,W2122939375
W3104631733,W2592939994
W3104631733,W40612350
W3021986116,W51800944
W297966528,W240456722
W1997675120,W1544984324
W4295117919,W2953396521
W4295117919,W3023876784
W2895377471,W2048807520
W3173158114,W3154329353
W1978846688,W2067193793
W1978846688,W2162416584
W2757798772,W1527356151
W4223423318,W2078839917
W2330531018,W4243936907
W4288440354,W2117421098
W4288440354,W2405119696
W4288440354,W3136037747
W4288440354,W3186153291
W4288440354,W4256237130
W3010874684,W2093889426
W3010874684,W4301056702
W4220901646,W2012589277
W4220901646,W2146223300
W4316345115,W2151805634
W4316345115,W2156103052
W2044862824,W1536323958
W2071536264,W1581839061
W2140921397,W2157806912
W2951674721,W1527356151
W2951674721,W2065980648
W2951674721,W2261252261
W2951674721,W2488412935
W2951674721,W4236100870
W2951674721,W619625028
W2951674721,W624737912
W3125515106,W2106365409
W3125515106,W2159032673
W2606234761,W1516690251
W2606234761,W1534553171
W2606234761,W1971400579
W2606234761,W2070695542
W2606234761,W2288736664
W2606234761,W49912181
W2606234761,W613975065
W2312464913,W2034889896
W2312464913,W2052535872
W2312464913,W2107876688
W2312464913,W2126854284
W2312464913,W2151831843
W2902545996,W1513724420
W1992334295,W2006253495
W3174327485,W1487656025
W3174327485,W1873443072
W3174327485,W2613256786
W4243781779,W2150790931
W1966390038,W1611488193
W1966390038,W2167676248
W2008310798,W599576505
W4210701661,W1977318198
W4210701661,W2013565625
W3165238927,W1963494921
W3165238927,W1976725022
W3165238927,W1988413537
W3165238927,W1993705165
W3165238927,W2004695509
W3165238927,W2036670143
W3165238927,W2121418277
W3165238927,W2169979885
W2911166806,W609216211
W1538271431,W2010108454
W1538271431,W2015531123
W1538271431,W4206272278
W4327639819,W3201914743
W3121828658,W2095206650
W3121828658,W370350949
W2072257403,W2008543581
W2072257403,W2014401146
W2072257403,W2024069924
W2072257403,W2058874881
W2072257403,W2284357155
W2072257403,W2313533123
W2999090614,W3121331898
W2793389304,W2003807466
W2606775531,W2332930458
W4286424743,W1972777765
W4286424743,W2177410918
W4286424743,W4231145913
W3094105289,W2048931138
W2063460747,W1534553171
W2063460747,W2015934800
W2953436671,W1839515838
W2953436671,W1991700251
W2953436671,W1996759924
W2953436671,W2003213045
W2953436671,W2076126701
W2953436671,W2610285072
W1874046533,W2038569899
W164331188,W1995796724
W2342200349,W1581782133
W2342200349,W2095206650
W2342200349,W2331454150
W2136253446,W1994094835
W2136253446,W2085913066
W2502083654,W1586231952
W2502083654,W3125557518
W3196590233,W2131495306
W3008423461,W2000105189
W2063779004,W2115020956
W2063779004,W599393283
W2063779004,W638740841
W2087770104,W1994979262
W4212807539,W1975798082
W4212807539,W2610981238
W4212807539,W2890426701
W946348074,W589056233
W2175667315,W4242214355
W2137620877,W1486145806
W2137620877,W1499715535
W2137620877,W1522490516
W2162687883,W2008509256
W3106946766,W2995167155
W1548294678,W108967874
W4366976325,W2023785581
W2493632293,W2036319008
W4306402805,W2955240751
W2215169318,W1484708699
W3166691559,W2026001592
W3166691559,W2129366617
W3166691559,W2775708439
W3166691559,W3122559526
W3166691559,W4210633197
W2988527398,W2006452231
W2988527398,W2086120716
W2988527398,W4229523278
W9134505,W2026001592
W9134505,W4233460284
W4311687419,W1556823143
W4311687419,W2591327471
W4311687419,W4250235572
W3002278340,W2395505394
W3002278340,W2780002035
W3006465745,W1506208542
W3006465745,W634516297
W2965548124,W2005178883
W2965548124,W2055419786
W2965548124,W2489518459
W3122830649,W1502282386
W3122830649,W2264924665
W3122830649,W652649581
W2491343715,W1577015113
W2491343715,W2064392499
W3166800145,W2055673522
W2915208134,W2135913495
W2035455391,W2058862049
W2035455391,W2076135931
W2460964986,W4236760164
W2000243373,W2020201526
W2967599741,W2124127064
W1966809756,W2026333937
W2074689138,W1513724420
W2399506452,W2069593145
W2399506452,W2171590059
W2399506452,W2187622989
W2399506452,W273216148
W4304187428,W2613256786
W4304187428,W3084389144
W4304187428,W3179279295
W4304187428,W3212786501
W4304187428,W4200338649
W4304187428,W4304187428
W2157685223,W1978891816
W2157685223,W2014282177
W2157685223,W2084759184
W2157685223,W2091926970
W4206790044,W2791392080
W4223919997,W3092989163
W4223919997,W4206764684
W4206182853,W2122947404
W4206182853,W3015162084
W3216372343,W1057807945
W3216372343,W2273064222
W1517979834,W1983279409
W1517979834,W2020729454
W3133224524,W3081202781
W4303700171,W2077153253
W3195350363,W3011663503
W3127284394,W1974527622
W4220917044,W2021938040
W4220917044,W2760884003
W2184667156,W2051708115
W2005786532,W2054506973
W2005786532,W2109250988
W2029491020,W2144438961
W2065587302,W1988892723
W2397608290,W2038542827
W2397608290,W2126891102
W2397608290,W2152431317
W4307367252,W2286221162
W4307367252,W2980900207
W4307367252,W3133328654
W2613879660,W2024517224
W2613879660,W2160205255
W2613879660,W4237202149
W4205255688,W4205255688
W4300002437,W3123778665
W2914718058,W2074785338
W2914718058,W2334911589
W2972991611,W2049504972
W2972991611,W2114741417
W173838923,W93113292
W4376465507,W3044108424
W2568346051,W2606865707
W1970074584,W2131495306
W1970074584,W2187570015
W4213056684,W1799522345
W4213056684,W1988683579
W4213056684,W2060340795
W3161540246,W2794169242
W3094918798,W2415837872
W2921750333,W2076460576
W2921750333,W2127157598
W2921750333,W2168937871
W2029405800,W1997750001
W4316015522,W2762203217
W4386506285,W2055102299
W2105012492,W2071172496
W4224867671,W2025928457
W4224867671,W2273064222
W3126282361,W1879894288
W3126282361,W2907589141
W3017343930,W1775252362
W2921954234,W2139440701
W4283208079,W2045582458
W4312161573,W2044790119
W4239639442,W4256053856
W4386956839,W3088322982
W2047187749,W1486145806
W2047187749,W4254703764
W2128551163,W2008244423
W2562383271,W4388413249
W4233101913,W2098615349
W3158472111,W2036670143
W3158472111,W2098311094
W3158472111,W2461220616
W2318367531,W1506208542
W2318367531,W1977530878
W2318367531,W634516297
W3206841425,W2052424399
W2886276525,W2117353906
W2410232471,W2018612398
W2995841524,W2995841524
W2811352482,W2090335901
W1940894006,W2119997724
W3133769043,W2761051713
W2944571035,W2026963057
W2944571035,W2099192076
W2944571035,W2136826353
W3017667373,W1177228256
W3017667373,W2015025805
W3017667373,W2055929647
W3017667373,W2128967953
W3017667373,W4240025533
W2087495676,W2004708163
W2087495676,W2088426705
W2893624830,W1965033312
W2893624830,W2072248013
W2893624830,W2099491997
W2893624830,W2118819251
W2893624830,W3125975021
W3163321901,W1960945826
W3204765003,W2899344390
W4205508415,W1965354332
W2186624230,W1550765137
W2186624230,W2042633575
W4283218799,W4283218799
W3205509449,W2630038532
W2973202171,W2042820364
W1982256047,W2006178068
W2197649568,W603480252
W4361002498,W4220786706
W2155748125,W2010971474
W2155748125,W2093986199
W2155748125,W2315781188
W2155748125,W2488758518
W4311223147,W2755043596
W4311223147,W3199482294
W1526916196,W1595157871
W4366205491,W2050255264
W4366205491,W2762523645
W2141620156,W2015531123
W2141620156,W2025078390
W4281264439,W1798069303
W4281264439,W2335585998
W2063098826,W1544984324
W4296220202,W1921934709
W4296220202,W2141579118
W4296220202,W2493346305
W4296220202,W2912260690
W4296220202,W4255981948
W4307583077,W2150786891
W4307583077,W3190159563
W4307583077,W4225129380
W4307573702,W2346563915
W4307573702,W2793739016
W4307573702,W2891096747
W2991298731,W1969036538
W2991298731,W2054547340
W2991298731,W4230198588
W4308390150,W3091693896
W2782909355,W2085703693
W2469165199,W2126854284
W2469165199,W608104821
W2409447351,W2046621596
W4378389064,W4288040556
W4221094768,W4221094768
W2032648856,W568969307
W4232283881,W2036999316
W4232283881,W2088726975
W1981686017,W1538644396
W1981686017,W1864067629
W1981686017,W2080903344
W1981686017,W2099755139
W1981686017,W2137956406
W1981686017,W2144811749
W2908007093,W2908007093
W3044104212,W2481577413
W3044104212,W2949197682
W3044104212,W763808407
W2055382066,W1997750001
W2493799481,W1966212939
W4281677104,W2135312796
W4281677104,W2791392080
W4281677104,W3018927759
W4281919300,W4235976006
W4282934444,W2952236223
W1989519398,W835500723
W2010988788,W404967208
W3184254170,W1967714852
W3184254170,W1987618278
W3184254170,W3152753381
W2316432884,W2022701314
W2316432884,W2065867525
W2316432884,W2128467320
W2316432884,W570114208
W1530906521,W2022558542
W1530906521,W4247323806
W2789648552,W2055419786
W2789648552,W3125304203
W2789648552,W632588724
W1966571341,W624166665
W4324143365,W1953672243
W4324143365,W2140886666
W3119866381,W1997899070
W2163732458,W2139009329
W2163732458,W2157806912
W2092621073,W1499715535
W2092621073,W1976272831
W3111410351,W2015025805
W3111410351,W2036670143
W2046916262,W2335007298
W57847105,W1525082046
W2071528490,W1467078478
W2951126623,W3023482964
W2915031534,W1533465628
W2915031534,W2074785338
W2107712901,W2134349237
W4235634492,W2160205255
W3173221059,W1996036110
W3189453411,W2778406525
W3209001614,W2413628148
W3002675624,W193165856
W3002675624,W3002675624
W4281827777,W2306421996
W4281827777,W2958165549
W2071257262,W1980834379
W1273684865,W1984109484
W2021459844,W1534553171
W2976450048,W1513724420
W2976450048,W2026517025
W2976450048,W2314557583
W4311621134,W2023326556
W4311621134,W2162026399
W4311621134,W2168674076
W4311621134,W2799657928
W4311621134,W3120086656
W3043769812,W2147942033
W3043769812,W2177536734
W3043769812,W3127405838
W2183669628,W1990769557
W2183669628,W2168677901
W2160226113,W1935756248
W2160226113,W1973652424
W2160226113,W1975475457
W2160226113,W2053062592
W2160226113,W2103331616
W4200374804,W2166842436
W2009130823,W2605686712
W2009130823,W2607246465
W3112974441,W2011435270
W3112974441,W2069593145
W2888536263,W2057655454
W4210363583,W1974371484
W4313245389,W1576709320
W4313245389,W1998046917
W4313245389,W2164320915
W4313245389,W4200593831
W2979931134,W2086068440
W2979931134,W2504941330
W2542605325,W2025479771
W2190145475,W2190145475
W4310733016,W2571098299
W4310733016,W2888316852
W4365148923,W2113175797
W4365148923,W2346563915
W4365148923,W3037221767
W4365148923,W4200367148
W3025907830,W2071139041
W3025907830,W2131130370
W4291718373,W2345510551
W4291718373,W2972972482
W3118428197,W2313799226
W3118428197,W2317043661
W2002410755,W2069591918
W3176443985,W1497118797
W3176443985,W2158534495
W3176443985,W2531799603
W3176443985,W3036068042
W3194664735,W1969684961
W4323654835,W1675634863
W4323654835,W2075335288
W4323654835,W3023031447
W4319456078,W2403295437
W4319456078,W4282841773
W4221014220,W4221014220
W4309889695,W4200182135
W2057330316,W1999324190
W3000383302,W2770827695
W3000383302,W2790515080
W3000383302,W2884160899
W3000383302,W2885885564
W3004241930,W2792853221
W2888801164,W2888801164
W1982362545,W1534915457
W1982362545,W2038905949
W2339789545,W2077062450
W2558757474,W1978596690
W1576576426,W1603696926
W4367672631,W3023360925
W4323051572,W4223457757
W2967477285,W2263076816
W3198204080,W1581839061
W1990041235,W4210703626
W1990041235,W601666947
W3098311061,W3088322982
W3158331965,W1982634729
W3158331965,W2016798436
W3158331965,W2062277000
W3158331965,W2070605700
W3158331965,W2078242258
W3158331965,W2334280625
W2157027291,W2034397341
W2157027291,W589837367
W2157027291,W624166665
W2600157363,W1501822150
W2662333397,W1972169179
W2662333397,W2045754505
W2662333397,W2085905689
W2662333397,W2132192211
W2662333397,W599371398
W4308725680,W2323680100
W4308725680,W3132264034
W4377028589,W2093946145
W4377028589,W2883055229
W4377028589,W3125806624
W3118611269,W1988413537
W3118611269,W1997899070
W3118611269,W2109114450
W3118611269,W2117699233
W3118611269,W2613256786
W2008024655,W2096700900
W1974836510,W2044877700
W1974836510,W2150825661
W2885373014,W1973611769
W2885373014,W2109114450
W2155429769,W1986153448
W2155429769,W2009518794
W2155429769,W2054088367
W2006349005,W2071756470
W2118563169,W401379360
W2783409159,W2025353236
W103457807,W1990769557
W103457807,W2147942033
W2177241487,W2027081316
W2177241487,W2491716834
W4285386607,W2766112367
W4285386607,W3111102736
W4285386607,W3176591728
W4238129302,W1538163782
W4238129302,W2055692350
W4307437236,W2168630917
W2123537254,W2130313776
W1999656069,W2158534495
W1979789384,W1538190918
W262896474,W1589229564
W2157011238,W1977530878
W4316040414,W3164556649
W4316040414,W3190159563
W4316040414,W4214673911
W4316040414,W4283457633
W4316040414,W4287220174
W4311720170,W2917136241
W4311720170,W3087788550
W1524658258,W1539368010
W2154670741,W2109223572
W1989123077,W2081805876
W3148740009,W2119997724
W3148740009,W2144803566
W3148740009,W598355582
W3138862257,W2109114450
W119444624,W119444624
W1501720012,W2065466656
W4376132645,W3190977122
W1980834379,W1522490516
W2070232452,W1990769557
W2991949462,W2011863434
W4385766231,W2089352637
W4390631147,W1996467444
W4390631147,W2092671652
W4390631147,W2148355684
W4390631147,W2586669463
W4390631147,W3153562439
W4390631147,W3164787512
W4390631147,W3169287112
W4390631147,W3171766330
W4390631147,W4213429819
W2884510793,W1511636920
W2884510793,W2033809549
W2884510793,W2117421761
W2884510793,W570510939
W2520572159,W4236760164
W4389540133,W2909413981
W4389540133,W2961440872
W4389540133,W3041142455
W4389540133,W4211069729
W2984460395,W1925022584
W4320488160,W1982349383
W4320488160,W2280154494
W4320488160,W3138786603
W4320488160,W4200266189
W2062223886,W595545223
W4389076063,W2319108135
W4389076063,W4293425607
W4389076063,W4297463923
W4386146583,W2188594261
W4386146583,W2569270424
W4386146583,W2579777546
W4386146583,W563247553
W35631953,W1984592255
W3184172845,W170970640
W3184172845,W1977696967
W3184172845,W2023430597
W3184172845,W2775708439
W3184172845,W3197227391
W4324121666,W2619282894
W4324121666,W2806395722
W4289355288,W2040103426
W4289355288,W2127157598
W4289355288,W2174462269
W4289355288,W2891915462
W4289355288,W3199631493
W4289355288,W4206644119
W4322096546,W2040103426
W4322096546,W2127157598
W4322096546,W2174462269
W4322096546,W2891915462
W4322096546,W3199631493
W4322096546,W4206644119
W4206161425,W1700392702
W4206161425,W2013560221
W4206161425,W2104170182
W4206161425,W2115607230
W4206161425,W2321739091
W4206161425,W4301056702
W4382895292,W2783052010
W3175520325,W1502282386
W3175520325,W2627051268
W3175520325,W3049217567
W4376137780,W2007332375
W4376137780,W2157197713
W4297006577,W2041208440
W4318473200,W4365807982
W2711303484,W1561388369
W2711303484,W1891704141
W2711303484,W2055130751
W2946346182,W2946346182
W30945335,W185072472
W30945335,W201575903
W3131789233,W1207937357
W3131789233,W1972787972
W3131789233,W2067719539
W3131789233,W2290455626
W3131789233,W2608341956
W3131789233,W4237843354
W2404614767,W351945893
W2404614767,W631426918
W129656564,W2062541447
W129656564,W2074962269
W129656564,W2080903344
W4387816986,W4387816986
W4243170983,W1975906013
W4243170983,W1980980386
W4243170983,W1986613360
W4243170983,W2001993867
W4243170983,W2026569056
W4243170983,W2027839562
W4243170983,W2027935766
W4243170983,W2038424135
W4243170983,W2040351276
W4243170983,W2085017448
W4243170983,W2120155742
W4243170983,W2135705690
W4255809043,W1972824655
W4255809043,W1989902312
W4255809043,W2314270312
W4211088491,W1975846244
W4211088491,W2006423321
W4211088491,W2010971474
W4211088491,W2023498577
W4211088491,W2025078390
W4211088491,W2044501850
W4211088491,W2114741417
W4211088491,W2155906851
W4211088491,W75153885
W2530332624,W103218633
W2530332624,W1490806653
W2530332624,W1527356151
W2530332624,W1534553171
W2530332624,W1833070873
W2530332624,W1997750001
W2530332624,W2026016167
W2530332624,W2026569056
W2530332624,W2028919957
W2530332624,W2042967268
W2530332624,W2045411350
W2530332624,W2119287935
W2530332624,W2315781188
W2530332624,W597621427
W2530332624,W93113292
W2785883417,W20155774
W2785883417,W2027636773
W2785883417,W2080242467
W2785883417,W2607469771
W2785883417,W563247553
W2785883417,W587725167
W2785883417,W630678394
W4285666329,W1972824655
W4285666329,W1989902312
W4285666329,W2314270312
W4387899347,W2143672631
W4387899347,W2460949366
W4387899347,W3066215315
W3122889346,W1986054576
W4381571851,W1463826455
W4381571851,W2130785414
W4381571851,W2157516032
W4381571851,W657706395
W4229378932,W2002883079
W4229378932,W2612554155
W2514964660,W2086867355
W2949913071,W3013244490
W4237420460,W2549462482
W2108063552,W1994094835
W2108063552,W2023590378
W2108063552,W2042967268
W2108063552,W2097555559
W4388959111,W2016623757
W4388959111,W571742824
W2782740574,W2088726975
W2782740574,W2171407434
W2033506163,W1515305251
W2033506163,W563247553
W2595748936,W2010108454
W2595748936,W2067397576
W2968190462,W4298304371
W2952225056,W2030568651
W2952225056,W2263716703
W2952225056,W339038104
W2323607253,W2105193723
W2464635258,W2209341947
W2464635258,W4242697506
W2464635258,W4254726844
W367738468,W1978480480
W4387781454,W2905087380
W4387781454,W611070459
W4282965782,W4236100870
W2394623183,W565305817
W4206488997,W2021438817
W4206488997,W2467705675
W4206488997,W4253484648
W2049604688,W2127685252
W3092212479,W1511636920
W3092212479,W2026979336
W2897912354,W1534553171
W2897912354,W2141008547
W2897912354,W373124236
W2897912354,W618514203
W169277737,W176020170
W169277737,W602662853
W4295036419,W2178616214
W4295036419,W3162722220
W4380763522,W2155377385
W4380763522,W2606865707
W4380763522,W2807014298
W3205243391,W2036821360
W3205243391,W2089080637
W3205243391,W2799657928
W4232438744,W1976300025
W4232438744,W2094792042
W4232438744,W2346031035
W4232438744,W2438395401
W4232438744,W2902459361
W3211703386,W2134181128
W3211703386,W2255666975
W3211703386,W2785895750
W3211703386,W2911509266
W4321497896,W2044304789
W4211254826,W1975846244
W4211254826,W2006423321
W4211254826,W2010971474
W4211254826,W2023498577
W4211254826,W2025078390
W4211254826,W2044501850
W4211254826,W2114741417
W4211254826,W2155906851
W4211254826,W75153885
W4387048985,W2253485966
W4387048985,W3081399528
W2611233677,W1498635690
W2611233677,W2094010363
